dgp,n,p,pi,tau,rep,seed,estimator,alpha_hat,alpha_true,bias,absolute_error,squared_error,status,failed,converged,error_type,error_message,cr_lower,cr_upper,cr_length,cr_empty,cr_covers_true,cr_hits_lower_boundary,cr_hits_upper_boundary,cr_hits_any_boundary,cr_accepted_alpha_count,cr_acceptance_rate,cr_n_blocks,cr_disconnected,cr_hull_length,alpha_grid_min,alpha_grid_max,alpha_grid_size,alpha_grid_step,alpha_hat_at_lower_boundary,alpha_hat_at_upper_boundary,alpha_hat_at_any_boundary,failed_alpha_count,failed_alpha_rate,min_test_stat,max_test_stat,test_stat_at_alpha_hat,critical_value,critical_value_nominal,critical_value_multiplier,critical_value_adjusted,selected_controls,runtime_seconds,runtime_total_sec,runtime_data_generation_sec,runtime_estimator_sec,runtime_alpha_grid_sec,runtime_confidence_region_sec,runtime_score_eval_sec,runtime_other_sec,dml_runtime_total_sec,dml_runtime_crossfit_sec,dml_runtime_nuisance_fit_sec,dml_runtime_nuisance_predict_sec,dml_runtime_alpha_loop_sec,dml_runtime_score_eval_sec,dml_runtime_confidence_region_sec,ps_runtime_total_sec,ps_runtime_selection_sec,ps_runtime_first_stage_sec,ps_runtime_alpha_loop_sec,ps_runtime_score_eval_sec,ps_runtime_confidence_region_sec,ps_runtime_diagnostics_sec,oracle_runtime_total_sec,oracle_runtime_alpha_loop_sec,oracle_runtime_score_eval_sec,oracle_runtime_confidence_region_sec,fc_runtime_total_sec,fc_runtime_alpha_loop_sec,fc_runtime_score_eval_sec,fc_runtime_confidence_region_sec,dml_quantile_penalty,dml_ridge_alpha,dml_quantile_solver,dml_qr_fit_count,dml_runtime_mean_alpha_sec,dml_runtime_max_alpha_sec,dml_qr_nonzero_mean,dml_z_resid_var_mean,ps_n_selected_controls,ps_n_selected_instruments,ps_n_selected_total,ps_share_selected_controls,ps_share_selected_instruments,ps_instrument_selection_method,ps_n_candidate_instruments,ps_n_retained_instruments,ps_share_retained_instruments,ps_all_instruments_retained,ps_selected_no_controls,ps_selected_no_instruments,ps_selected_empty_total,ps_first_stage_r2,ps_first_stage_adj_r2,ps_first_stage_partial_r2,ps_first_stage_f_stat,ps_first_stage_condition_number,ps_selection_method,ps_selection_lasso_multiplier,ps_lasso_alpha_controls,ps_lasso_alpha_instruments,ps_lasso_alpha_first_stage,ps_lasso_alpha_y_cv,ps_lasso_alpha_d_cv,ps_lasso_alpha_y_final,ps_lasso_alpha_d_final,ps_lasso_cv_folds,ps_selection_failed,ps_first_stage_failed,ps_rank_deficient,ps_warning_code,message
dgp2,500,500,0.1,0.25,0,5443369904443752480,dml_ivqr,3.0,0.3255102498039183,2.6744897501960816,2.6744897501960816,7.152895423903899,ok,False,True,,,-1.0,3.0,3.3676030430380357,False,True,True,True,True,18,0.8571428571428571,3,True,4.0,-1.0,3.0,21,0.2,False,True,True,0,0.0,0.21767059482463713,5.576635699500154,0.21767059482463713,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,47.81740489997901,47.81740489997901,,47.81740489997901,47.762888700002804,0.011947500053793192,,0.0008334999438375235,47.81740489997901,0.04173519997857511,,,47.762888700002804,,0.011947500053793192,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.274416671478234,2.5647980000358075,125.22222222222223,3.150543094743126,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.1,0.25,1,3276341512059057779,dml_ivqr,-0.8,0.3255102498039183,-1.1255102498039182,1.1255102498039182,1.2667733224136783,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0887064759115798,2.8786235539308707,0.0887064759115798,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,48.38037390005775,48.38037390005775,,48.38037390005775,48.335915999952704,0.0014381001237779856,,0.0007953997701406479,48.38037390005775,0.04222440021112561,,,48.335915999952704,,0.0014381001237779856,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.301703799981624,2.642152899876237,123.73015873015873,2.840740839178514,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.1,0.25,2,1751579358834286689,dml_ivqr,2.2,0.3255102498039183,1.8744897501960818,1.8744897501960818,3.513711823590169,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.00010336525303581681,1.22870631445631,0.00010336525303581681,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,47.817482699872926,47.817482699872926,,47.817482699872926,47.76907829986885,0.001079399837180972,,0.0005764001980423927,47.817482699872926,0.04674859996885061,,,47.76907829986885,,0.001079399837180972,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.2747116904550544,2.609796999953687,130.61904761904762,3.2340856423599775,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.1,0.25,3,6705704668292774247,dml_ivqr,1.6,0.3255102498039183,1.2744897501960817,1.2744897501960817,1.6243241233548706,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.01457716129572874,3.787444729248406,0.01457716129572874,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,49.17044940008782,49.17044940008782,,49.17044940008782,49.13752230000682,0.000522000016644597,,0.0006167001556605101,49.17044940008782,0.031788399908691645,,,49.13752230000682,,0.000522000016644597,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.3398760666605085,2.6156428998801857,131.55555555555554,3.305634727887067,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.1,0.25,4,6343718395380566197,dml_ivqr,1.4000000000000004,0.3255102498039183,1.074489750196082,1.074489750196082,1.1545282232764387,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.001072169876595587,3.518734220131977,0.001072169876595587,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,54.95519599993713,54.95519599993713,,54.95519599993713,54.914688299875706,0.0009138998575508595,,0.0007908002007752657,54.95519599993713,0.03880300000309944,,,54.914688299875706,,0.0009138998575508595,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.6149790381258797,2.8125792001374066,135.28571428571428,2.94763249755079,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.1,0.5,0,929846494630622916,dml_ivqr,2.2,1.0,1.2000000000000002,1.2000000000000002,1.4400000000000004,ok,False,True,,,-0.07569612731921974,3.0,2.138546714871759,False,True,False,True,True,12,0.5714285714285714,2,True,3.07569612731922,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.03140565051992512,9.400511005407479,0.03140565051992512,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,58.18394340015948,58.18394340015948,,58.18394340015948,58.149727100040764,0.0008221999742090702,,0.000546600203961134,58.18394340015948,0.03284749994054437,,,58.149727100040764,,0.0008221999742090702,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.769027976186148,3.0579474999103695,153.84126984126985,3.0233187169255724,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.1,0.5,1,9174395711599958830,dml_ivqr,1.8000000000000003,1.0,0.8000000000000003,0.8000000000000003,0.6400000000000005,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,9.709577690815037e-07,2.7338979989320817,9.709577690815037e-07,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,58.32472259993665,58.32472259993665,,58.32472259993665,58.286983400117606,0.000879600178450346,,0.0006821996066719294,58.32472259993665,0.036177400033921,,,58.286983400117606,,0.000879600178450346,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.7755649666789743,3.123100600205362,159.79365079365078,3.062760380153314,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.1,0.5,2,4678209227790743410,dml_ivqr,3.0,1.0,2.0,2.0,4.0,ok,False,True,,,-1.0,3.0,3.4854308571056487,False,True,True,True,True,19,0.9047619047619048,2,True,4.0,-1.0,3.0,21,0.2,False,True,True,0,0.0,0.33535177120862447,7.010756401090235,0.33535177120862447,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,58.4977430999279,58.4977430999279,,58.4977430999279,58.4672352001071,0.0007563999388366938,,0.0005829997826367617,58.4977430999279,0.02916850009933114,,,58.4672352001071,,0.0007563999388366938,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.7841477333235423,3.1928771999664605,165.0952380952381,3.0415375149542334,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.1,0.5,3,8334348606518942113,dml_ivqr,3.0,1.0,2.0,2.0,4.0,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,True,True,0,0.0,4.541651717210222e-05,0.6085988018732469,4.541651717210222e-05,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,39.23840119992383,39.23840119992383,,39.23840119992383,39.19530949997716,0.00035360013134777546,,0.0004425998777151108,39.23840119992383,0.04229549993760884,,,39.19530949997716,,0.00035360013134777546,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,1.866438514275831,3.003473100019619,155.3968253968254,3.7187846337908117,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.1,0.5,4,8974968178208391982,dml_ivqr,-0.8,1.0,-1.8,1.8,3.24,ok,False,True,,,-1.0,3.0,3.8521823923061445,False,True,True,True,True,20,0.9523809523809523,2,True,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.016583140984822282,4.646737388907578,0.016583140984822282,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,37.54954379983246,37.54954379983246,,37.54954379983246,37.51124999998137,0.00036639999598264694,,0.0007728999480605125,37.54954379983246,0.037154499907046556,,,37.51124999998137,,0.00036639999598264694,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,1.7862443999453848,2.438104100059718,154.96825396825398,3.0371407192928266,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.1,0.75,0,1808592947271104310,dml_ivqr,0.20000000000000018,1.6744897501960816,-1.4744897501960814,1.4744897501960814,2.1741200234333027,ok,False,True,,,-1.0,3.0,3.840091963760002,False,True,True,True,True,20,0.9523809523809523,2,True,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0014048095817757427,4.054425185905884,0.0014048095817757427,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,47.39766830019653,47.39766830019653,,47.39766830019653,47.36363679985516,0.0006671000737696886,,0.0006570001132786274,47.39766830019653,0.032707400154322386,,,47.36363679985516,,0.0006671000737696886,,,,,,,,,,,,,,,,0.02,1.0,highs-ipm,63,2.255405680952771,2.7296830001287162,128.4126984126984,3.379863539458368,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
