dgp,n,p,pi,tau,rep,seed,estimator,alpha_hat,alpha_true,bias,absolute_error,squared_error,status,failed,converged,error_type,error_message,cr_lower,cr_upper,cr_length,cr_empty,cr_covers_true,cr_hits_lower_boundary,cr_hits_upper_boundary,cr_hits_any_boundary,cr_accepted_alpha_count,cr_acceptance_rate,cr_n_blocks,cr_disconnected,cr_hull_length,alpha_grid_min,alpha_grid_max,alpha_grid_size,alpha_grid_step,alpha_hat_at_lower_boundary,alpha_hat_at_upper_boundary,alpha_hat_at_any_boundary,failed_alpha_count,failed_alpha_rate,min_test_stat,max_test_stat,test_stat_at_alpha_hat,critical_value,critical_value_nominal,critical_value_multiplier,critical_value_adjusted,selected_controls,runtime_seconds,runtime_total_sec,runtime_data_generation_sec,runtime_estimator_sec,runtime_alpha_grid_sec,runtime_confidence_region_sec,runtime_score_eval_sec,runtime_other_sec,dml_runtime_total_sec,dml_runtime_crossfit_sec,dml_runtime_nuisance_fit_sec,dml_runtime_nuisance_predict_sec,dml_runtime_alpha_loop_sec,dml_runtime_score_eval_sec,dml_runtime_confidence_region_sec,ps_runtime_total_sec,ps_runtime_selection_sec,ps_runtime_first_stage_sec,ps_runtime_alpha_loop_sec,ps_runtime_score_eval_sec,ps_runtime_confidence_region_sec,ps_runtime_diagnostics_sec,oracle_runtime_total_sec,oracle_runtime_alpha_loop_sec,oracle_runtime_score_eval_sec,oracle_runtime_confidence_region_sec,fc_runtime_total_sec,fc_runtime_alpha_loop_sec,fc_runtime_score_eval_sec,fc_runtime_confidence_region_sec,ps_n_selected_controls,ps_n_selected_instruments,ps_n_selected_total,ps_share_selected_controls,ps_share_selected_instruments,ps_instrument_selection_method,ps_n_candidate_instruments,ps_n_retained_instruments,ps_share_retained_instruments,ps_all_instruments_retained,ps_selected_no_controls,ps_selected_no_instruments,ps_selected_empty_total,ps_first_stage_r2,ps_first_stage_adj_r2,ps_first_stage_partial_r2,ps_first_stage_f_stat,ps_first_stage_condition_number,ps_selection_method,ps_lasso_alpha_controls,ps_lasso_alpha_instruments,ps_lasso_alpha_first_stage,ps_lasso_cv_folds,ps_selection_failed,ps_first_stage_failed,ps_rank_deficient,ps_warning_code,message
dgp1,500,200,1.0,0.25,0,6453165824556549201,dml_ivqr,0.40000000000000013,0.3255102498039183,0.07448975019608184,0.07448975019608184,0.005548722884274674,ok,False,True,,,-0.31746298758104896,1.0692043270777016,1.3866673146587507,False,True,False,False,False,7,0.3333333333333333,1,False,1.3866673146587507,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.00032780901711180566,28.40065779228592,0.00032780901711180566,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,16.767284000001382,16.767284000001382,,16.767284000001382,16.747481399972457,0.00046519999159500003,,0.00015860004350543022,16.767284000001382,0.019178799993824214,,,16.747481399972457,,0.00046519999159500003,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,1,9214940379343621333,dml_ivqr,1.2000000000000002,0.3255102498039183,0.8744897501960819,0.8744897501960819,0.7647323231980057,ok,False,True,,,0.6793255677459188,1.884229769924243,1.2049042021783243,False,False,False,False,False,6,0.2857142857142857,1,False,1.2049042021783243,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.04711170659787571,27.39137171765569,0.04711170659787571,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,16.407001600018702,16.407001600018702,,16.407001600018702,16.384160200017504,0.0010294999810867012,,0.0003771000192500651,16.407001600018702,0.021434800000861287,,,16.384160200017504,,0.0010294999810867012,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,2,3154660004538282353,dml_ivqr,0.8,0.3255102498039183,0.47448975019608175,0.47448975019608175,0.22514052304114007,ok,False,True,,,0.2603722340577055,1.3304217350193264,1.0700495009616209,False,True,False,False,False,5,0.23809523809523808,1,False,1.0700495009616209,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.07991186716763206,33.53018946656536,0.07991186716763206,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,16.713681900000665,16.713681900000665,,16.713681900000665,16.69513900001766,0.00044869998237118125,,0.00021890003699809313,16.713681900000665,0.01787529996363446,,,16.69513900001766,,0.00044869998237118125,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,3,1717475357442033914,dml_ivqr,-0.3999999999999999,0.3255102498039183,-0.7255102498039182,0.7255102498039182,0.5263651225705438,ok,False,True,,,-1.0,0.4817650350620678,1.4817650350620677,False,True,True,False,True,8,0.38095238095238093,1,False,1.4817650350620677,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.060553373182189285,34.63115467977681,0.060553373182189285,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,16.79736690002028,16.79736690002028,,16.79736690002028,16.77262730000075,0.0003869000356644392,,0.0003019999712705612,16.79736690002028,0.02405070001259446,,,16.77262730000075,,0.0003869000356644392,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,4,8676467209849990564,dml_ivqr,0.8,0.3255102498039183,0.47448975019608175,0.47448975019608175,0.22514052304114007,ok,False,True,,,-0.08149510964130935,1.318551729648435,1.4000468392897445,False,True,False,False,False,7,0.3333333333333333,1,False,1.4000468392897445,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.2071341903817871,23.09440022952016,0.2071341903817871,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,16.656682800035924,16.656682800035924,,16.656682800035924,16.634309999994002,0.0008753000292927027,,0.000577600032556802,16.656682800035924,0.020919899980071932,,,16.634309999994002,,0.0008753000292927027,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,5,8448470054762995597,dml_ivqr,1.2000000000000002,0.3255102498039183,0.8744897501960819,0.8744897501960819,0.7647323231980057,ok,False,True,,,0.08351365413732902,2.043747948659611,1.9329639901229332,False,True,False,False,False,9,0.42857142857142855,2,True,1.9602342945222822,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.03289497765688015,21.71294168160179,0.03289497765688015,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,16.568385699996725,16.568385699996725,,16.568385699996725,16.544235500041395,0.0010491999564692378,,0.0003502999898046255,16.568385699996725,0.022750700009055436,,,16.544235500041395,,0.0010491999564692378,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,6,5021447493907674237,dml_ivqr,0.0,0.3255102498039183,-0.3255102498039183,0.3255102498039183,0.1059569227274093,ok,False,True,,,-0.9975037085384462,0.936183167603076,1.9336868761415222,False,True,False,False,False,9,0.42857142857142855,1,False,1.9336868761415222,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.021624226544256473,35.63301570916997,0.021624226544256473,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,16.725458599976264,16.725458599976264,,16.725458599976264,16.705639799998607,0.0004211999475955963,,0.00027730001602321863,16.725458599976264,0.01912030001403764,,,16.705639799998607,,0.0004211999475955963,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,7,21741838260193456,dml_ivqr,0.20000000000000018,0.3255102498039183,-0.12551024980391812,0.12551024980391812,0.015752822805841928,ok,False,True,,,-1.0,1.6689623513919045,2.5591620429711863,False,True,True,False,True,13,0.6190476190476191,2,True,2.6689623513919045,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.001960407810004649,33.32767280359872,0.001960407810004649,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,16.676691600005142,16.676691600005142,,16.676691600005142,16.65617580001708,0.0008861999958753586,,0.00020650000078603625,16.676691600005142,0.019423099991399795,,,16.65617580001708,,0.0008861999958753586,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,8,4118864315573949973,dml_ivqr,0.20000000000000018,0.3255102498039183,-0.12551024980391812,0.12551024980391812,0.015752822805841928,ok,False,True,,,-0.44346114209002974,0.9776348070937123,1.421095949183742,False,True,False,False,False,7,0.3333333333333333,1,False,1.421095949183742,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.000374117483567234,29.67491302692268,0.000374117483567234,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,16.746946200029925,16.746946200029925,,16.746946200029925,16.727212400001008,0.0003980000037699938,,0.00021899997955188155,16.746946200029925,0.019116800045594573,,,16.727212400001008,,0.0003980000037699938,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.25,9,4913464245341002973,dml_ivqr,0.8,0.3255102498039183,0.47448975019608175,0.47448975019608175,0.22514052304114007,ok,False,True,,,0.05524648307585115,1.468077995290402,1.4128315122145507,False,True,False,False,False,7,0.3333333333333333,1,False,1.4128315122145507,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.034359969170936096,26.224055042363513,0.034359969170936096,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,16.51279400003841,16.51279400003841,,16.51279400003841,16.497781400044914,0.0009050000226125121,,0.00019759999122470617,16.51279400003841,0.013909999979659915,,,16.497781400044914,,0.0009050000226125121,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,200,1.0,0.5,0,8093817413286627698,dml_ivqr,1.4000000000000004,1.0,0.40000000000000036,0.40000000000000036,0.16000000000000028,ok,False,True,,,0.036949798536311154,1.861559709317133,1.8246099107808218,False,True,False,False,False,9,0.42857142857142855,1,False,1.8246099107808218,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.4497461252725822,26.552287314892773,0.4497461252725822,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,19.00996410002699,19.00996410002699,,19.00996410002699,18.991340000007767,0.0008346000104211271,,0.00019560003420338035,19.00996410002699,0.01759389997459948,,,18.991340000007767,,0.0008346000104211271,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
